#group,false,false,true,true,false,false,true,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string,string,string,string
#default,mean,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,building,companyDomain,device_id,location,origin,place
,,10,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:31:10Z,57,value,temp_input,gyeongnam_campus,javame,192.168.71.74,sensors,server_data,server_room
,,10,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:31:20Z,48,value,temp_input,gyeongnam_campus,javame,192.168.71.74,sensors,server_data,server_room
,,10,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:31:30Z,49,value,temp_input,gyeongnam_campus,javame,192.168.71.74,sensors,server_data,server_room
,,10,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:31:40Z,48,value,temp_input,gyeongnam_campus,javame,192.168.71.74,sensors,server_data,server_room
,,10,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:31:50Z,53,value,temp_input,gyeongnam_campus,javame,192.168.71.74,sensors,server_data,server_room
,,10,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:32:00Z,50,value,temp_input,gyeongnam_campus,javame,192.168.71.74,sensors,server_data,server_room
,,10,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:32:10Z,58,value,temp_input,gyeongnam_campus,javame,192.168.71.74,sensors,server_data,server_room
,,10,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:32:20Z,49,value,temp_input,gyeongnam_campus,javame,192.168.71.74,sensors,server_data,server_room
,,10,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:32:30Z,51,value,temp_input,gyeongnam_campus,javame,192.168.71.74,sensors,server_data,server_room
,,10,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:32:40Z,46,value,temp_input,gyeongnam_campus,javame,192.168.71.74,sensors,server_data,server_room
,,10,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:32:50Z,48,value,temp_input,gyeongnam_campus,javame,192.168.71.74,sensors,server_data,server_room
,,10,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:33:00Z,52,value,temp_input,gyeongnam_campus,javame,192.168.71.74,sensors,server_data,server_room
,,10,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:33:10Z,53,value,temp_input,gyeongnam_campus,javame,192.168.71.74,sensors,server_data,server_room
,,10,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:33:20Z,49,value,temp_input,gyeongnam_campus,javame,192.168.71.74,sensors,server_data,server_room
,,10,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:33:30Z,49,value,temp_input,gyeongnam_campus,javame,192.168.71.74,sensors,server_data,server_room
,,10,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:33:40Z,52,value,temp_input,gyeongnam_campus,javame,192.168.71.74,sensors,server_data,server_room
,,10,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:33:50Z,45,value,temp_input,gyeongnam_campus,javame,192.168.71.74,sensors,server_data,server_room
,,10,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:34:00Z,49,value,temp_input,gyeongnam_campus,javame,192.168.71.74,sensors,server_data,server_room
,,10,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:34:10Z,56,value,temp_input,gyeongnam_campus,javame,192.168.71.74,sensors,server_data,server_room
,,10,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:34:20Z,50,value,temp_input,gyeongnam_campus,javame,192.168.71.74,sensors,server_data,server_room
,,10,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:34:30Z,48,value,temp_input,gyeongnam_campus,javame,192.168.71.74,sensors,server_data,server_room
,,10,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:34:40Z,46,value,temp_input,gyeongnam_campus,javame,192.168.71.74,sensors,server_data,server_room
,,10,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:37:40Z,46,value,temp_input,gyeongnam_campus,javame,192.168.71.74,sensors,server_data,server_room
,,10,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:37:50Z,76,value,temp_input,gyeongnam_campus,javame,192.168.71.74,sensors,server_data,server_room
,,10,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:38:00Z,74,value,temp_input,gyeongnam_campus,javame,192.168.71.74,sensors,server_data,server_room
,,10,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:38:10Z,80,value,temp_input,gyeongnam_campus,javame,192.168.71.74,sensors,server_data,server_room
,,10,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:38:20Z,89,value,temp_input,gyeongnam_campus,javame,192.168.71.74,sensors,server_data,server_room
,,10,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:38:30Z,62,value,temp_input,gyeongnam_campus,javame,192.168.71.74,sensors,server_data,server_room
,,10,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:38:40Z,50,value,temp_input,gyeongnam_campus,javame,192.168.71.74,sensors,server_data,server_room
,,10,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:38:50Z,51,value,temp_input,gyeongnam_campus,javame,192.168.71.74,sensors,server_data,server_room
,,10,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:39:00Z,78,value,temp_input,gyeongnam_campus,javame,192.168.71.74,sensors,server_data,server_room
,,10,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:39:10Z,52,value,temp_input,gyeongnam_campus,javame,192.168.71.74,sensors,server_data,server_room
,,10,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:39:20Z,49,value,temp_input,gyeongnam_campus,javame,192.168.71.74,sensors,server_data,server_room
,,10,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:39:30Z,53,value,temp_input,gyeongnam_campus,javame,192.168.71.74,sensors,server_data,server_room
,,10,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:39:40Z,52,value,temp_input,gyeongnam_campus,javame,192.168.71.74,sensors,server_data,server_room
,,10,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:39:50Z,46,value,temp_input,gyeongnam_campus,javame,192.168.71.74,sensors,server_data,server_room
,,10,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:40:00Z,53,value,temp_input,gyeongnam_campus,javame,192.168.71.74,sensors,server_data,server_room
,,10,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:40:10Z,58,value,temp_input,gyeongnam_campus,javame,192.168.71.74,sensors,server_data,server_room
,,10,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:40:20Z,48,value,temp_input,gyeongnam_campus,javame,192.168.71.74,sensors,server_data,server_room
,,10,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:40:30Z,79,value,temp_input,gyeongnam_campus,javame,192.168.71.74,sensors,server_data,server_room
,,10,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:40:40Z,70,value,temp_input,gyeongnam_campus,javame,192.168.71.74,sensors,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:26:00Z,90.03561736773997,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:26:10Z,92.56905609217316,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:26:20Z,91.70715077131696,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:26:30Z,88.55881853679573,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:26:40Z,80.3597183334601,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:26:50Z,91.01333559833841,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:27:00Z,94.09969481183033,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:27:10Z,92.78315503482665,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:27:20Z,93.19224885279786,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:27:30Z,92.47704862284655,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:27:40Z,93.3831014592627,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:27:50Z,91.85681567555983,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:28:00Z,92.04005431101484,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:28:10Z,92.18299100324576,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:28:20Z,91.03119952372043,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:28:30Z,93.02780375841365,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:28:40Z,92.48407643304192,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:28:50Z,91.78653502431972,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:29:00Z,92.73871269448779,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:29:10Z,93.98610875818247,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:29:20Z,87.4692248915549,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:29:30Z,90.28978139301734,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:29:40Z,92.54768969900519,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:29:50Z,92.36957994596348,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:30:00Z,93.58311435086473,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:30:10Z,93.82674231553833,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:30:20Z,94.72349061372337,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:30:30Z,94.62429211402954,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:30:40Z,94.71279925556047,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:30:50Z,94.55483216374135,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:31:00Z,94.6771600236598,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:31:10Z,94.56852791885332,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:31:20Z,92.65728336429277,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:31:30Z,88.26120098256179,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:31:40Z,84.24442749361688,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:31:50Z,90.4991948470705,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:32:00Z,86.75126903576957,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:32:10Z,93.84159254550606,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:32:20Z,90.65618129523358,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:32:30Z,91.34915941560514,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:32:40Z,91.96678247606192,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:32:50Z,85.90308370033452,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:33:00Z,90.11268321617746,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:33:10Z,92.09456024399574,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:33:20Z,91.50310136799665,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:33:30Z,91.34378974142693,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:33:40Z,92.91645483827462,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:33:50Z,94.93959618128085,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:34:00Z,95.5935630634562,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:34:10Z,95.93591905579378,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:34:20Z,95.85549084144465,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:34:30Z,95.98044998734169,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:34:40Z,95.88775596200277,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:37:40Z,88.12478748708823,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:37:50Z,83.19100363584585,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:38:00Z,82.95771081287367,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:38:10Z,83.3642808913185,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:38:20Z,74.19027484142188,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:38:30Z,89.98900820134592,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:38:40Z,90.43986778555957,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:38:50Z,92.98007630367552,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:39:00Z,87.68109802592127,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:39:10Z,88.96417379501322,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:39:20Z,91.68644067791875,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:39:30Z,89.97359229916897,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:39:40Z,89.40876222901774,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:39:50Z,90.91217649558398,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:40:00Z,91.11563241778173,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:40:10Z,91.18020842148097,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:40:20Z,89.78658536581278,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:40:30Z,87.34711092364103,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,11,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:40:40Z,86.28629475989356,value,usage_idle,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,12,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:26:00Z,0.24592944368979108,value,usage_iowait,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,12,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:26:10Z,0.07625826131175335,value,usage_iowait,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,12,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:26:20Z,0.08522969402560507,value,usage_iowait,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,12,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:26:30Z,0.14428789679141296,value,usage_iowait,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,12,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:26:40Z,0.13574276745541933,value,usage_iowait,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,12,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:26:50Z,0.11042215238268047,value,usage_iowait,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,12,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:27:00Z,0.09325194981324798,value,usage_iowait,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,12,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:27:10Z,0.09339446425529274,value,usage_iowait,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,12,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:27:20Z,0.09348971613158538,value,usage_iowait,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,12,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:27:30Z,0.08500510030584683,value,usage_iowait,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,12,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:27:40Z,0.08483203257550379,value,usage_iowait,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,12,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:27:50Z,0.10178980405442203,value,usage_iowait,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,12,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:28:00Z,0.09334691106607809,value,usage_iowait,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,12,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:28:10Z,0.06790018672554834,value,usage_iowait,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,12,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:28:20Z,0.07651109410853928,value,usage_iowait,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,12,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:28:30Z,0.1105348184680327,value,usage_iowait,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,12,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:28:40Z,0.08492569002115419,value,usage_iowait,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,12,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:28:50Z,0.11915907736842388,value,usage_iowait,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
,,12,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:29:00Z,0.10203214012414209,value,usage_iowait,gyeongnam_campus,javame,192.168.71.74,cpu,server_data,server_room
