#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,mean,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,,0,2025-04-19T01:10:03.197979762Z,2025-04-21T01:10:03.197979762Z,2025-04-19T22:20:00Z,0.5210086208574579,usage_user,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:03.197979762Z,2025-04-21T01:10:03.197979762Z,2025-04-19T22:30:00Z,0.523378316375953,usage_user,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:03.197979762Z,2025-04-21T01:10:03.197979762Z,2025-04-19T22:40:00Z,0.527761852230388,usage_user,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:03.197979762Z,2025-04-21T01:10:03.197979762Z,2025-04-19T22:50:00Z,0.5221712395989457,usage_user,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:03.197979762Z,2025-04-21T01:10:03.197979762Z,2025-04-19T23:00:00Z,0.5340410951932001,usage_user,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:03.197979762Z,2025-04-21T01:10:03.197979762Z,2025-04-19T23:10:00Z,0.5315519734995957,usage_user,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:03.197979762Z,2025-04-21T01:10:03.197979762Z,2025-04-19T23:20:00Z,0.5249660066243543,usage_user,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:03.197979762Z,2025-04-21T01:10:03.197979762Z,2025-04-19T23:30:00Z,0.537281279528464,usage_user,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:03.197979762Z,2025-04-21T01:10:03.197979762Z,2025-04-19T23:40:00Z,0.5298382418209818,usage_user,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:03.197979762Z,2025-04-21T01:10:03.197979762Z,2025-04-19T23:50:00Z,0.5271731591431503,usage_user,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:03.197979762Z,2025-04-21T01:10:03.197979762Z,2025-04-20T00:00:00Z,0.5316002049623537,usage_user,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:03.197979762Z,2025-04-21T01:10:03.197979762Z,2025-04-20T00:10:00Z,0.5194459880755978,usage_user,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:03.197979762Z,2025-04-21T01:10:03.197979762Z,2025-04-20T00:20:00Z,0.5202083385595846,usage_user,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:03.197979762Z,2025-04-21T01:10:03.197979762Z,2025-04-20T00:30:00Z,0.531962749321284,usage_user,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:03.197979762Z,2025-04-21T01:10:03.197979762Z,2025-04-20T00:40:00Z,0.5166008833641841,usage_user,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:03.197979762Z,2025-04-21T01:10:03.197979762Z,2025-04-20T00:50:00Z,0.5155129032412114,usage_user,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:03.197979762Z,2025-04-21T01:10:03.197979762Z,2025-04-20T01:00:00Z,0.5275984663997596,usage_user,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:03.197979762Z,2025-04-21T01:10:03.197979762Z,2025-04-20T01:10:00Z,0.5225754716789388,usage_user,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:03.197979762Z,2025-04-21T01:10:03.197979762Z,2025-04-20T01:20:00Z,0.5203987748990611,usage_user,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:03.197979762Z,2025-04-21T01:10:03.197979762Z,2025-04-20T01:30:00Z,0.5156201335483712,usage_user,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:03.197979762Z,2025-04-21T01:10:03.197979762Z,2025-04-20T01:40:00Z,0.5237097748503285,usage_user,cpu,cpu-total,35c4ab29f7e3
