#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,mean,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T12:50:00Z,0.31095997434007927,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T13:00:00Z,0.3062845531320398,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T13:10:00Z,0.31335950147971237,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T13:20:00Z,0.3063935509463123,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T13:30:00Z,0.31680248762463464,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T13:40:00Z,0.31506809174112277,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T13:50:00Z,0.31950442918564703,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T14:00:00Z,0.3117566030260951,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T14:10:00Z,0.3132829906308097,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T14:20:00Z,0.31006085240732395,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T14:30:00Z,0.30980141547658546,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T14:40:00Z,0.31710757099152775,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T14:50:00Z,0.3123058825935254,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T15:00:00Z,0.30796368645988537,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T15:10:00Z,0.3115148719628787,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T15:20:00Z,0.3077307675070951,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T15:30:00Z,0.3115814731698373,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T15:40:00Z,0.3172053842475421,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T15:50:00Z,0.3142046231081745,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T16:00:00Z,0.31074631035250483,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T16:10:00Z,0.3093063346028051,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T16:20:00Z,0.3096262613663602,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T16:30:00Z,0.31093805571221966,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T16:40:00Z,0.3083940294142937,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T16:50:00Z,0.3071501380464595,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T17:00:00Z,0.30676260998910543,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T17:10:00Z,0.31294171332430054,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T17:20:00Z,0.30628347937643324,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T17:30:00Z,0.3054387320189867,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T17:40:00Z,0.3137710689004813,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T17:50:00Z,0.30962840657853496,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T18:00:00Z,0.31465706214193545,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T18:10:00Z,0.3086599058839923,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T18:20:00Z,0.31407169640370036,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T18:30:00Z,0.30223509132684867,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T18:40:00Z,0.3091437875942911,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T18:50:00Z,0.30929473446439837,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T19:00:00Z,0.31273331654754577,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T19:10:00Z,0.30805721220464727,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T19:20:00Z,0.3103280415855542,usage_system,cpu,cpu-total,35c4ab29f7e3
