#group,false,false,true,true,false,false,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string
#default,mean,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,chip,feature,host
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T10:00:00Z,31.908333333333335,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T10:10:00Z,32.075,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T10:20:00Z,31.983333333333334,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T10:30:00Z,32.31666666666667,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T10:40:00Z,31.816666666666666,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T10:50:00Z,31.95,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T11:00:00Z,31.516666666666666,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T11:10:00Z,31.258333333333333,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T11:20:00Z,31.583333333333332,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T11:30:00Z,31.758333333333333,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T11:40:00Z,31.841666666666665,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T11:50:00Z,31.775,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T12:00:00Z,31.491666666666667,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T12:10:00Z,31.691666666666666,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T12:20:00Z,31.641666666666666,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T12:30:00Z,31.533333333333335,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T12:40:00Z,31.558333333333334,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T12:50:00Z,31.591666666666665,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T13:00:00Z,31.791666666666668,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T13:10:00Z,31.975,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T13:20:00Z,31.758333333333333,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T13:30:00Z,31.725,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T13:40:00Z,32.025,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T13:50:00Z,32.275,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T14:00:00Z,32.141666666666666,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T14:10:00Z,31.991666666666667,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T14:20:00Z,32.175,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T14:30:00Z,32.25833333333333,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T14:40:00Z,32.2,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T14:50:00Z,32.141666666666666,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T15:00:00Z,32.05833333333333,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T15:10:00Z,32.275,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T15:20:00Z,32.1,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T15:30:00Z,32.3,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T15:40:00Z,32.05833333333333,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T15:50:00Z,32.28333333333333,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T16:00:00Z,32.075,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T16:10:00Z,32.266666666666666,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T16:20:00Z,31.9,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T16:30:00Z,31.783333333333335,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T16:40:00Z,31.6,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T16:50:00Z,31.766666666666666,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T17:00:00Z,31.733333333333334,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T17:10:00Z,32.31666666666667,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T17:20:00Z,31.833333333333332,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T17:30:00Z,31.641666666666666,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T17:40:00Z,31.483333333333334,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T17:50:00Z,31.841666666666665,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T18:00:00Z,31.658333333333335,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T18:10:00Z,32.016666666666666,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T18:20:00Z,31.933333333333334,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T18:30:00Z,32.05,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T18:40:00Z,31.2,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T18:50:00Z,31.308333333333334,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T19:00:00Z,31.05,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T19:10:00Z,30.858333333333334,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T19:20:00Z,31.091666666666665,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T19:30:00Z,31.141666666666666,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T19:40:00Z,31.216666666666665,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T19:50:00Z,31.633333333333333,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T20:00:00Z,31.85,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T20:10:00Z,31.825,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T20:20:00Z,31.708333333333332,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T20:30:00Z,31.491666666666667,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T20:40:00Z,31.625,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T20:50:00Z,31.758333333333333,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T21:00:00Z,31.691666666666666,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T21:10:00Z,31.766666666666666,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T21:20:00Z,31.741666666666667,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T21:30:00Z,31.741666666666667,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T21:40:00Z,31.641666666666666,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T21:50:00Z,31.466666666666665,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T22:00:00Z,31.425,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T22:10:00Z,31.191666666666666,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T22:20:00Z,31.683333333333334,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T22:30:00Z,31.533333333333335,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T22:40:00Z,31.383333333333333,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T22:50:00Z,31.383333333333333,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T23:00:00Z,31.441666666666666,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T23:10:00Z,31.275,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T23:20:00Z,31.183333333333334,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T23:30:00Z,30.875,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T23:40:00Z,31.025,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T23:50:00Z,31.05,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-21T00:00:00Z,31.191666666666666,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-21T00:10:00Z,30.8,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-21T00:20:00Z,30.858333333333334,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-21T00:30:00Z,31.125,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-21T00:40:00Z,30.975,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-21T00:50:00Z,30.775,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-21T01:00:00Z,31.033333333333335,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,4,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,31.03448275862069,temp_input,sensors,coretemp-isa-0000,core_4,35c4ab29f7e3
,,5,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T01:10:00Z,32.166666666666664,temp_input,sensors,coretemp-isa-0000,core_5,35c4ab29f7e3
,,5,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T01:20:00Z,32.358333333333334,temp_input,sensors,coretemp-isa-0000,core_5,35c4ab29f7e3
,,5,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T01:30:00Z,32.24166666666667,temp_input,sensors,coretemp-isa-0000,core_5,35c4ab29f7e3
,,5,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T01:40:00Z,32.016666666666666,temp_input,sensors,coretemp-isa-0000,core_5,35c4ab29f7e3
,,5,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T01:50:00Z,32.291666666666664,temp_input,sensors,coretemp-isa-0000,core_5,35c4ab29f7e3
,,5,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T02:00:00Z,32.333333333333336,temp_input,sensors,coretemp-isa-0000,core_5,35c4ab29f7e3
,,5,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T02:10:00Z,32.18333333333333,temp_input,sensors,coretemp-isa-0000,core_5,35c4ab29f7e3
,,5,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T02:20:00Z,32.05833333333333,temp_input,sensors,coretemp-isa-0000,core_5,35c4ab29f7e3
,,5,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T02:30:00Z,32.05,temp_input,sensors,coretemp-isa-0000,core_5,35c4ab29f7e3
,,5,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T02:40:00Z,32.13333333333333,temp_input,sensors,coretemp-isa-0000,core_5,35c4ab29f7e3
,,5,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T02:50:00Z,32.075,temp_input,sensors,coretemp-isa-0000,core_5,35c4ab29f7e3
,,5,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T03:00:00Z,32.00833333333333,temp_input,sensors,coretemp-isa-0000,core_5,35c4ab29f7e3
,,5,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T03:10:00Z,32.041666666666664,temp_input,sensors,coretemp-isa-0000,core_5,35c4ab29f7e3
,,5,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T03:20:00Z,32.125,temp_input,sensors,coretemp-isa-0000,core_5,35c4ab29f7e3
,,5,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T03:30:00Z,32.25,temp_input,sensors,coretemp-isa-0000,core_5,35c4ab29f7e3
,,5,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T03:40:00Z,32.525,temp_input,sensors,coretemp-isa-0000,core_5,35c4ab29f7e3
,,5,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T03:50:00Z,32.25,temp_input,sensors,coretemp-isa-0000,core_5,35c4ab29f7e3
,,5,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T04:00:00Z,32.11666666666667,temp_input,sensors,coretemp-isa-0000,core_5,35c4ab29f7e3
,,5,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T04:10:00Z,32.15,temp_input,sensors,coretemp-isa-0000,core_5,35c4ab29f7e3
,,5,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T04:20:00Z,32.21666666666667,temp_input,sensors,coretemp-isa-0000,core_5,35c4ab29f7e3
,,5,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T04:30:00Z,32.11666666666667,temp_input,sensors,coretemp-isa-0000,core_5,35c4ab29f7e3
,,5,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T04:40:00Z,32.391666666666666,temp_input,sensors,coretemp-isa-0000,core_5,35c4ab29f7e3
,,5,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T04:50:00Z,32.166666666666664,temp_input,sensors,coretemp-isa-0000,core_5,35c4ab29f7e3
,,5,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T05:00:00Z,32.34166666666667,temp_input,sensors,coretemp-isa-0000,core_5,35c4ab29f7e3
,,5,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T05:10:00Z,32.43333333333333,temp_input,sensors,coretemp-isa-0000,core_5,35c4ab29f7e3
,,5,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T05:20:00Z,32.25833333333333,temp_input,sensors,coretemp-isa-0000,core_5,35c4ab29f7e3
,,5,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T05:30:00Z,32.108333333333334,temp_input,sensors,coretemp-isa-0000,core_5,35c4ab29f7e3
,,5,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T05:40:00Z,32.19166666666667,temp_input,sensors,coretemp-isa-0000,core_5,35c4ab29f7e3
,,5,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T05:50:00Z,32.125,temp_input,sensors,coretemp-isa-0000,core_5,35c4ab29f7e3
,,5,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T06:00:00Z,32.2,temp_input,sensors,coretemp-isa-0000,core_5,35c4ab29f7e3
,,5,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T06:10:00Z,32.09166666666667,temp_input,sensors,coretemp-isa-0000,core_5,35c4ab29f7e3
,,5,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T06:20:00Z,32.125,temp_input,sensors,coretemp-isa-0000,core_5,35c4ab29f7e3
,,5,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T06:30:00Z,32.13333333333333,temp_input,sensors,coretemp-isa-0000,core_5,35c4ab29f7e3
,,5,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T06:40:00Z,32.275,temp_input,sensors,coretemp-isa-0000,core_5,35c4ab29f7e3
,,5,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T06:50:00Z,32.5,temp_input,sensors,coretemp-isa-0000,core_5,35c4ab29f7e3
,,5,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T07:00:00Z,32.45,temp_input,sensors,coretemp-isa-0000,core_5,35c4ab29f7e3
,,5,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T07:10:00Z,32.38333333333333,temp_input,sensors,coretemp-isa-0000,core_5,35c4ab29f7e3
,,5,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T07:20:00Z,32.30833333333333,temp_input,sensors,coretemp-isa-0000,core_5,35c4ab29f7e3
,,5,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T07:30:00Z,32.375,temp_input,sensors,coretemp-isa-0000,core_5,35c4ab29f7e3
,,5,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T07:40:00Z,32.56666666666667,temp_input,sensors,coretemp-isa-0000,core_5,35c4ab29f7e3
,,5,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T07:50:00Z,32.56666666666667,temp_input,sensors,coretemp-isa-0000,core_5,35c4ab29f7e3
,,5,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T08:00:00Z,32.6,temp_input,sensors,coretemp-isa-0000,core_5,35c4ab29f7e3
,,5,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T08:10:00Z,32.166666666666664,temp_input,sensors,coretemp-isa-0000,core_5,35c4ab29f7e3
,,5,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T08:20:00Z,32.19166666666667,temp_input,sensors,coretemp-isa-0000,core_5,35c4ab29f7e3
,,5,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T08:30:00Z,32.19166666666667,temp_input,sensors,coretemp-isa-0000,core_5,35c4ab29f7e3
,,5,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T08:40:00Z,32.516666666666666,temp_input,sensors,coretemp-isa-0000,core_5,35c4ab29f7e3
,,5,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T08:50:00Z,32.46666666666667,temp_input,sensors,coretemp-isa-0000,core_5,35c4ab29f7e3
,,5,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T09:00:00Z,32.3,temp_input,sensors,coretemp-isa-0000,core_5,35c4ab29f7e3
